File generated on // Fichier créé sur,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, NO2 // NO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb // ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant ,NAPS ID//Identifiant SNPA,City//Ville,P/T//P/T,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181112,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,3,0,14,26,17,15
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181113,13,10,10,8,9,5,7,8,7,9,9,7,3,3,3,3,3,3,4,5,3,4,1,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181114,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181115,0,0,0,0,0,0,0,2,2,2,2,2,1,1,2,2,2,4,11,18,14,0,10,12
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181116,7,8,6,5,5,3,4,7,6,3,3,2,2,2,3,6,6,6,3,4,4,2,2,2
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181117,2,1,0,0,3,2,2,3,3,1,2,1,2,2,3,3,2,2,2,2,3,3,3,6
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181118,12,15,10,5,5,7,9,8,6,1,1,1,1,1,1,2,4,22,25,23,15,9,7,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181119,0,0,0,2,3,6,5,8,14,8,8,10,14,13,16,26,24,25,28,26,21,18,12,8
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181120,0,5,7,6,8,7,6,8,6,6,5,5,6,5,6,7,7,9,6,5,7,6,5,3
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181121,2,1,3,2,2,4,5,4,5,4,3,2,2,2,2,3,6,11,11,17,6,3,1,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181122,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181123,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181124,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,13,33,33,34,33,31,29,26
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181125,20,21,18,14,16,11,10,4,4,3,3,4,4,3,3,3,3,3,3,3,2,1,1,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181126,1,1,2,2,2,3,6,8,8,5,3,3,3,2,3,3,6,8,5,2,2,2,2,3
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181127,1,2,2,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181128,1,0,2,2,2,5,11,12,7,8,9,9,6,5,4,4,4,4,2,2,2,1,1,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181129,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181130,0,0,0,0,0,0,0,2,3,3,2,2,1,1,2,3,3,4,5,4,3,5,5,4
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181201,3,5,3,0,0,0,0,3,3,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181202,0,0,0,0,0,0,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181203,3,0,0,2,2,4,6,12,16,14,15,9,7,9,8,10,21,21,13,3,2,2,1,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181204,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181205,0,0,0,0,0,0,0,6,11,5,2,1,1,1,2,2,8,10,19,24,17,9,7,6
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181206,10,9,8,4,5,8,4,6,8,5,4,4,3,2,2,14,7,8,0,9,8,11,10,21
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181207,21,17,7,5,4,9,14,14,14,10,11,12,12,12,6,6,7,4,3,3,3,2,1,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181208,0,0,0,0,0,0,0,1,2,1,4,2,4,4,4,5,0,0,0,0,0,0,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181209,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,0,0,0,0,0,6,9,9,7
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181210,10,11,0,13,8,8,11,6,5,3,2,1,2,2,2,1,2,3,2,0,0,0,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181211,0,0,0,0,0,0,0,4,5,3,2,2,2,1,2,2,8,29,29,28,23,12,8,11
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181212,9,5,0,4,5,0,9,7,6,4,2,2,2,2,2,2,2,3,0,0,0,0,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181213,0,0,0,0,0,0,0,0,5,3,2,2,2,2,2,3,5,4,0,0,15,19,20,14
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181214,11,0,7,0,0,8,10,13,14,10,10,5,7,11,13,4,11,10,17,12,4,3,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181215,0,1,0,1,1,2,2,2,9,11,4,2,2,2,1,1,2,4,4,3,4,5,6,5
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181216,9,7,4,5,9,13,11,12,7,3,3,2,4,3,2,2,13,21,17,19,14,16,8,9
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181217,9,6,6,4,2,3,5,7,7,5,5,4,3,3,3,3,7,4,3,3,2,3,2,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181218,1,1,2,1,4,2,2,3,2,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181219,0,0,0,0,0,0,1,1,1,2,1,1,2,1,1,2,3,4,4,3,0,0,4,3
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181220,4,4,5,6,0,6,5,7,9,5,4,4,8,8,9,14,28,33,31,29,27,27,25,24
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181221,22,18,16,9,8,7,10,12,14,11,9,10,7,6,6,4,4,4,6,6,4,4,5,3
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181222,2,2,3,3,2,1,1,1,2,2,3,3,2,3,2,2,2,3,2,2,1,1,1,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181224,0,0,0,1,2,3,0,0,5,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181228,0,0,0,0,0,0,0,5,5,5,3,3,2,3,4,4,4,7,5,4,3,0,6,8
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181229,4,7,11,14,15,11,22,25,23,16,9,5,5,2,2,2,1,1,1,1,1,1,1,1
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181230,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0
NO2,40104,Fredericton,NB,45.957289,-66.645236,20181231,0,0,0,0,0,0,7,0,12,7,7,5,8,9,11,10,19,28,15,10,17,11,9,-999
NO2,40203,Saint John,NB,45.308762,-66.008384,20180101,0,1,1,2,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,3,4,2,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180102,1,1,1,1,1,1,1,2,2,4,2,3,1,1,2,2,3,7,5,5,5,7,3,5
NO2,40203,Saint John,NB,45.308762,-66.008384,20180103,1,2,2,2,5,3,5,12,17,37,23,17,12,6,3,4,9,8,6,5,7,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180104,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180105,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180107,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,2,3,3,1,1,1,2,2
NO2,40203,Saint John,NB,45.308762,-66.008384,20180108,2,1,1,1,2,1,1,2,4,4,7,6,5,4,7,5,3,6,5,2,1,1,3,4
NO2,40203,Saint John,NB,45.308762,-66.008384,20180109,3,5,7,11,10,9,11,10,18,16,10,7,7,4,3,4,5,3,1,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180110,1,1,0,1,1,2,3,5,7,4,3,1,1,2,2,3,6,6,15,11,15,16,14,22
NO2,40203,Saint John,NB,45.308762,-66.008384,20180111,22,4,3,3,3,3,4,3,4,3,3,2,2,3,4,4,3,3,6,6,6,4,3,3
NO2,40203,Saint John,NB,45.308762,-66.008384,20180112,3,4,4,1,3,2,6,4,8,8,8,7,8,8,6,12,5,3,4,4,4,9,7,4
NO2,40203,Saint John,NB,45.308762,-66.008384,20180113,7,4,14,4,3,4,5,15,19,24,6,7,8,5,5,2,2,1,1,0,0,1,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180115,0,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180116,0,1,0,0,0,0,1,1,1,2,1,1,2,2,1,2,2,3,3,3,3,4,6,3
NO2,40203,Saint John,NB,45.308762,-66.008384,20180117,13,7,6,3,3,5,4,2,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,3
NO2,40203,Saint John,NB,45.308762,-66.008384,20180118,2,2,2,2,3,4,3,3,9,8,5,1,2,2,2,3,4,8,7,9,8,4,3,2
NO2,40203,Saint John,NB,45.308762,-66.008384,20180119,5,3,2,6,7,5,6,8,24,16,9,3,2,1,2,4,5,8,6,10,7,7,19,18
NO2,40203,Saint John,NB,45.308762,-66.008384,20180120,15,21,26,21,14,11,6,9,6,5,5,7,9,6,4,4,4,4,4,4,3,3,2,2
NO2,40203,Saint John,NB,45.308762,-66.008384,20180121,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,5,10,7,7,2,1,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180122,0,1,0,0,1,1,1,2,4,2,1,1,1,1,1,1,1,3,6,7,18,3,2,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180123,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,3
NO2,40203,Saint John,NB,45.308762,-66.008384,20180124,2,5,3,6,2,1,3,4,7,6,2,2,2,2,2,2,2,2,2,1,1,1,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180125,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180126,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,1,1,2,4
NO2,40203,Saint John,NB,45.308762,-66.008384,20180127,3,3,6,7,3,15,15,18,14,5,7,7,6,8,11,8,3,4,5,9,4,4,6,3
NO2,40203,Saint John,NB,45.308762,-66.008384,20180128,4,5,5,5,6,4,4,6,4,2,3,6,5,5,3,3,5,9,8,5,10,21,4,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180129,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180130,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180131,0,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,3,4,6,7,11,6,5,10
NO2,40203,Saint John,NB,45.308762,-66.008384,20180201,25,21,17,19,12,15,16,12,10,6,5,5,10,10,10,7,6,8,7,7,7,8,5,5
NO2,40203,Saint John,NB,45.308762,-66.008384,20180202,10,7,4,5,4,5,3,5,4,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180203,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,2,2,5,5,6,3,3,13
NO2,40203,Saint John,NB,45.308762,-66.008384,20180204,21,14,18,10,1,0,1,1,7,3,2,2,1,5,2,3,6,11,1,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180205,0,1,0,0,0,0,0,8,9,3,5,3,2,1,1,1,1,2,1,2,2,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180206,0,1,0,1,1,1,3,5,3,2,7,5,4,3,3,4,8,9,4,3,2,4,5,6
NO2,40203,Saint John,NB,45.308762,-66.008384,20180207,7,9,7,11,6,15,13,18,12,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2
NO2,40203,Saint John,NB,45.308762,-66.008384,20180208,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,3,3,3,5,4
NO2,40203,Saint John,NB,45.308762,-66.008384,20180209,5,3,2,2,2,4,4,4,8,9,4,5,3,3,3,3,6,11,11,7,5,3,4,16
NO2,40203,Saint John,NB,45.308762,-66.008384,20180210,20,25,14,5,2,2,2,3,1,1,4,5,6,6,5,5,5,4,5,6,8,12,10,7
NO2,40203,Saint John,NB,45.308762,-66.008384,20180211,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180212,1,1,10,4,3,3,2,4,6,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180213,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,2,4,6,12,14,2,3
NO2,40203,Saint John,NB,45.308762,-66.008384,20180214,5,9,7,10,12,7,20,14,13,3,3,2,2,2,2,2,5,3,2,3,4,5,14,16
NO2,40203,Saint John,NB,45.308762,-66.008384,20180215,15,6,3,4,3,5,4,12,16,25,10,7,5,12,17,9,6,6,6,10,4,2,4,4
NO2,40203,Saint John,NB,45.308762,-66.008384,20180216,9,13,11,8,6,3,6,11,14,15,12,12,8,9,6,6,11,3,3,2,2,1,1,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,2,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180218,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,4,4,3,2,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180219,2,2,2,6,13,4,7,17,24,19,5,4,9,6,2,3,2,3,3,2,1,1,1,2
NO2,40203,Saint John,NB,45.308762,-66.008384,20180220,2,2,5,8,4,4,6,17,10,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180221,0,1,1,0,0,0,1,1,2,8,8,4,5,5,5,5,5,7,7,6,4,4,6,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180222,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180223,1,1,1,1,1,1,1,3,3,1,1,1,1,2,6,6,4,3,4,4,3,4,8,9
NO2,40203,Saint John,NB,45.308762,-66.008384,20180224,1,3,3,3,4,3,2,2,3,3,2,4,3,3,3,3,1,1,1,2,3,2,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180225,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180226,0,0,0,0,0,1,0,1,3,4,2,5,8,3,5,11,4,6,7,5,7,4,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180227,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,4,4,8,6,5,10,3,10
NO2,40203,Saint John,NB,45.308762,-66.008384,20180228,12,15,12,5,1,3,4,8,8,4,3,2,1,1,2,1,1,2,2,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180301,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180302,1,1,1,1,0,0,0,1,1,0,0,-999,-999,-999,1,1,1,1,1,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180309,0,6,1,4,3,5,0,1,1,2,1,0,0,0,0,1,2,4,2,1,2,2,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180310,0,1,1,0,2,2,2,3,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180311,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,1,1,1,1,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180312,1,1,1,0,1,2,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180314,0,0,0,0,0,0,1,1,1,4,7,5,3,2,2,2,3,3,2,2,2,5,5,4
NO2,40203,Saint John,NB,45.308762,-66.008384,20180315,4,6,2,1,1,3,11,11,8,4,3,2,1,1,1,1,2,1,1,1,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180316,0,1,1,1,2,2,5,3,2,2,1,2,2,2,2,3,1,1,1,1,1,1,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180317,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180319,0,0,0,0,0,1,2,4,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180320,0,0,1,2,3,6,8,6,2,2,1,1,2,1,1,1,1,1,1,1,2,4,6,4
NO2,40203,Saint John,NB,45.308762,-66.008384,20180321,3,3,5,1,1,2,4,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,8,7,5
NO2,40203,Saint John,NB,45.308762,-66.008384,20180324,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180326,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
NO2,40203,Saint John,NB,45.308762,-66.008384,20180327,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180328,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,3,2,4,3,3,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180329,3,2,2,2,2,3,3,2,1,1,0,1,1,2,1,3,3,3,4,3,4,4,7,5
NO2,40203,Saint John,NB,45.308762,-66.008384,20180330,7,5,2,2,1,0,0,0,0,0,1,4,10,1,3,3,3,3,3,5,5,13,5,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,3,1,2
NO2,40203,Saint John,NB,45.308762,-66.008384,20180401,4,3,2,4,0,2,5,3,2,4,5,2,2,1,1,1,2,3,4,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180402,0,0,1,1,2,1,4,3,0,0,0,0,1,1,1,2,2,3,5,3,3,4,3,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180403,1,1,1,1,2,1,5,15,7,3,3,1,1,2,2,2,1,1,2,2,1,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180404,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,3,1,2,2,2,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180405,0,1,1,2,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180406,0,1,1,1,1,1,2,1,1,0,1,1,2,2,1,2,2,3,3,5,4,4,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180407,0,0,3,5,4,2,3,3,4,5,3,3,1,1,1,1,1,1,1,4,6,2,6,4
NO2,40203,Saint John,NB,45.308762,-66.008384,20180408,2,1,1,1,1,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180409,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,2,2,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180410,2,1,2,2,3,4,4,6,1,1,2,1,0,1,0,0,2,2,1,2,3,3,6,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180411,1,1,1,2,6,8,18,18,6,1,1,4,3,2,1,1,2,2,1,2,6,6,8,9
NO2,40203,Saint John,NB,45.308762,-66.008384,20180412,10,8,9,8,5,6,16,21,8,2,1,1,1,1,1,2,2,3,3,5,3,5,1,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180413,0,1,1,0,5,3,3,7,3,3,2,2,1,1,1,1,1,1,2,5,5,5,16,6
NO2,40203,Saint John,NB,45.308762,-66.008384,20180414,3,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,3,2,3,2,3,5
NO2,40203,Saint John,NB,45.308762,-66.008384,20180418,3,1,3,2,6,5,9,3,1,1,1,1,1,4,2,2,2,1,1,2,2,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180419,1,1,1,1,4,7,8,6,2,1,3,5,2,3,4,5,2,4,2,3,3,1,1,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180420,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,4
NO2,40203,Saint John,NB,45.308762,-66.008384,20180421,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180422,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2
NO2,40203,Saint John,NB,45.308762,-66.008384,20180423,0,1,0,2,2,4,7,13,2,1,0,2,2,1,2,3,3,28,32,10,6,5,4,3
NO2,40203,Saint John,NB,45.308762,-66.008384,20180424,6,7,4,3,4,3,3,2,2,1,1,1,1,1,1,1,2,2,4,6,3,4,2,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180425,2,1,1,2,1,2,5,4,3,3,3,2,3,2,1,1,1,2,3,4,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,5,7,14,2,2,2,3
NO2,40203,Saint John,NB,45.308762,-66.008384,20180427,2,2,3,15,7,3,9,6,4,2,14,10,3,2,2,4,3,2,3,6,6,5,4,6
NO2,40203,Saint John,NB,45.308762,-66.008384,20180428,1,1,0,0,0,0,9,2,9,3,2,2,2,2,3,1,2,3,2,3,2,3,2,1
NO2,40203,Saint John,NB,45.308762,-66.008384,20180429,2,3,1,1,1,2,1,1,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180430,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
NO2,40203,Saint John,NB,45.308762,-66.008384,20180501,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3,6,3,4,5
