"wavenumber","sample","absorbance"
1734.656,"Polystyrene",0.2167538
1734.656,"Polyethylene",0.004481507
1734.656,"Sample: Shopping bag",0.02255261
1735.138,"EPDM",0.1532815
1735.138,"Polystyrene",0.2086122
1735.138,"Polyethylene",0.0045393
1735.138,"Sample: Shopping bag",0.02263157
1735.62,"EPDM",0.1538987
1735.62,"Polystyrene",0.2006296
1735.62,"Polyethylene",0.004592033
1735.62,"Sample: Shopping bag",0.0227165
1736.102,"EPDM",0.1544618
1736.102,"Polystyrene",0.1927759
1736.102,"Polyethylene",0.004634263
1736.102,"Sample: Shopping bag",0.02280237
1736.584,"EPDM",0.1549005
1736.584,"Polystyrene",0.1850205
1736.584,"Polyethylene",0.004662677
1736.584,"Sample: Shopping bag",0.02287602
1737.066,"EPDM",0.1551723
1737.066,"Polystyrene",0.1773416
1737.066,"Polyethylene",0.00467593
1737.066,"Sample: Shopping bag",0.02292699
1737.549,"EPDM",0.1552739
1737.549,"Polystyrene",0.1697345
1737.549,"Polyethylene",0.004674241
1737.549,"Sample: Shopping bag",0.0229552
1738.031,"EPDM",0.1552361
1738.031,"Polystyrene",0.1622126
1738.031,"Polyethylene",0.004659682
1738.031,"Sample: Shopping bag",0.02297017
1738.513,"EPDM",0.1551065
1738.513,"Polystyrene",0.1548038
1738.513,"Polyethylene",0.004634739
1738.513,"Sample: Shopping bag",0.0229832
1738.995,"EPDM",0.15493
1738.995,"Polystyrene",0.147543
1738.995,"Polyethylene",0.004601027
1738.995,"Sample: Shopping bag",0.02299991
1739.477,"EPDM",0.1547344
1739.477,"Polystyrene",0.140463
1739.477,"Polyethylene",0.004558713
1739.477,"Sample: Shopping bag",0.02301835
1739.959,"EPDM",0.1545257
1739.959,"Polystyrene",0.1335883
1739.959,"Polyethylene",0.00450611
1739.959,"Sample: Shopping bag",0.02303364
1740.441,"EPDM",0.154293
1740.441,"Polystyrene",0.1269339
1740.441,"Polyethylene",0.004441529
1740.441,"Sample: Shopping bag",0.02304287
1740.923,"EPDM",0.1540178
1740.923,"Polystyrene",0.1205068
1740.923,"Polyethylene",0.004362757
1740.923,"Sample: Shopping bag",0.02304652
1741.406,"EPDM",0.1536836
1741.406,"Polystyrene",0.1143119
1741.406,"Polyethylene",0.004269384
1741.406,"Sample: Shopping bag",0.02304726
1741.887,"EPDM",0.1532813
1741.887,"Polystyrene",0.1083562
1741.887,"Polyethylene",0.004162501
1741.887,"Sample: Shopping bag",0.02304798
1742.37,"EPDM",0.1528127
1742.37,"Polystyrene",0.1026509
1742.37,"Polyethylene",0.00404495
1742.37,"Sample: Shopping bag",0.02305014
1742.852,"EPDM",0.1522876
1742.852,"Polystyrene",0.09720989
1742.852,"Polyethylene",0.003920502
1742.852,"Sample: Shopping bag",0.02305288
1743.334,"EPDM",0.1517193
1743.334,"Polystyrene",0.09204792
1743.334,"Polyethylene",0.00379293
1743.334,"Sample: Shopping bag",0.02305396
1743.816,"EPDM",0.1511206
1743.816,"Polystyrene",0.08717667
1743.816,"Polyethylene",0.003666062
1743.816,"Sample: Shopping bag",0.02305074
1744.298,"EPDM",0.150502
1744.298,"Polystyrene",0.08260287
1744.298,"Polyethylene",0.003541702
1744.298,"Sample: Shopping bag",0.02304228
1744.78,"EPDM",0.1498718
1744.78,"Polystyrene",0.07832778
1744.78,"Polyethylene",0.00342136
1744.78,"Sample: Shopping bag",0.02303125
1745.262,"EPDM",0.1492385
1745.262,"Polystyrene",0.07434917
1745.262,"Polyethylene",0.00330591
1745.262,"Sample: Shopping bag",0.02302313
1745.744,"EPDM",0.1486112
1745.744,"Polystyrene",0.0706615
1745.744,"Polyethylene",0.003194712
1745.744,"Sample: Shopping bag",0.02302311
1746.227,"EPDM",0.1479994
1746.227,"Polystyrene",0.06725761
1746.227,"Polyethylene",0.003087538
1746.227,"Sample: Shopping bag",0.02303376
1746.709,"EPDM",0.1474093
1746.709,"Polystyrene",0.06412692
1746.709,"Polyethylene",0.002983459
1746.709,"Sample: Shopping bag",0.02305223
1747.191,"EPDM",0.1468434
1747.191,"Polystyrene",0.06125618
1747.191,"Polyethylene",0.002881197
1747.191,"Sample: Shopping bag",0.02307035
1747.673,"EPDM",0.1462988
1747.673,"Polystyrene",0.05862809
1747.673,"Polyethylene",0.00277988
1747.673,"Sample: Shopping bag",0.02307719
1748.155,"EPDM",0.1457701
1748.155,"Polystyrene",0.05622343
1748.155,"Polyethylene",0.002678406
1748.155,"Sample: Shopping bag",0.0230632
1748.637,"EPDM",0.1452556
1748.637,"Polystyrene",0.05402291
1748.637,"Polyethylene",0.002576017
1748.637,"Sample: Shopping bag",0.02302459
1749.119,"EPDM",0.1447604
1749.119,"Polystyrene",0.05201063
1749.119,"Polyethylene",0.002472597
1749.119,"Sample: Shopping bag",0.02296433
1749.601,"EPDM",0.1442998
1749.601,"Polystyrene",0.05017531
1749.601,"Polyethylene",0.002368844
1749.601,"Sample: Shopping bag",0.02289131
1750.083,"EPDM",0.1438957
1750.083,"Polystyrene",0.04851035
1750.083,"Polyethylene",0.002265572
1750.083,"Sample: Shopping bag",0.02281557
1750.566,"EPDM",0.143571
1750.566,"Polystyrene",0.04701153
1750.566,"Polyethylene",0.00216441
1750.566,"Sample: Shopping bag",0.0227453
1751.048,"EPDM",0.1433414
1751.048,"Polystyrene",0.04567358
1751.048,"Polyethylene",0.002066175
1751.048,"Sample: Shopping bag",0.02268568
1751.53,"EPDM",0.1432094
1751.53,"Polystyrene",0.04448677
1751.53,"Polyethylene",0.001972379
1751.53,"Sample: Shopping bag",0.02263913
1752.012,"EPDM",0.1431612
1752.012,"Polystyrene",0.04343585
1752.012,"Polyethylene",0.001883783
1752.012,"Sample: Shopping bag",0.02260715
1752.494,"EPDM",0.1431693
1752.494,"Polystyrene",0.04250021
1752.494,"Polyethylene",0.00180097
1752.494,"Sample: Shopping bag",0.02258992
1752.976,"EPDM",0.1431982
1752.976,"Polystyrene",0.04165652
1752.976,"Polyethylene",0.001724701
1752.976,"Sample: Shopping bag",0.02258537
1753.458,"EPDM",0.1432132
1753.458,"Polystyrene",0.04088337
1753.458,"Polyethylene",0.001655561
1753.458,"Sample: Shopping bag",0.0225899
1753.94,"EPDM",0.1431913
1753.94,"Polystyrene",0.04016304
1753.94,"Polyethylene",0.001594545
1753.94,"Sample: Shopping bag",0.02259923
1754.423,"EPDM",0.1431259
1754.423,"Polystyrene",0.03948446
1754.423,"Polyethylene",0.001541716
1754.423,"Sample: Shopping bag",0.02260975
1754.905,"EPDM",0.1430276
1754.905,"Polystyrene",0.03884315
1754.905,"Polyethylene",0.001497194
1754.905,"Sample: Shopping bag",0.02261956
1755.387,"EPDM",0.1429169
1755.387,"Polystyrene",0.0382392
1755.387,"Polyethylene",0.001460928
1755.387,"Sample: Shopping bag",0.02262643
1755.869,"EPDM",0.1428166
1755.869,"Polystyrene",0.03767631
1755.869,"Polyethylene",0.001431407
1755.869,"Sample: Shopping bag",0.02262773
1756.351,"EPDM",0.1427414
1756.351,"Polystyrene",0.03715778
1756.351,"Polyethylene",0.00140747
1756.351,"Sample: Shopping bag",0.02262052
1756.833,"EPDM",0.1426947
1756.833,"Polystyrene",0.03668549
1756.833,"Polyethylene",0.001387369
1756.833,"Sample: Shopping bag",0.02260412
1757.315,"EPDM",0.1426688
1757.315,"Polystyrene",0.03625732
1757.315,"Polyethylene",0.001369476
1757.315,"Sample: Shopping bag",0.02258027
1757.797,"EPDM",0.1426494
1757.797,"Polystyrene",0.03586842
1757.797,"Polyethylene",0.001351982
1757.797,"Sample: Shopping bag",0.02255384
1758.28,"EPDM",0.14262
1758.28,"Polystyrene",0.03551058
1758.28,"Polyethylene",0.001333721
1758.28,"Sample: Shopping bag",0.02252876
1758.762,"EPDM",0.1425688
1758.762,"Polystyrene",0.03517516
1758.762,"Polyethylene",0.001313932
1758.762,"Sample: Shopping bag",0.02250799
1759.244,"EPDM",0.1424911
1759.244,"Polystyrene",0.03485447
1759.244,"Polyethylene",0.001292264
1759.244,"Sample: Shopping bag",0.02249266
1759.726,"EPDM",0.1423938
1759.726,"Polystyrene",0.03454485
1759.726,"Polyethylene",0.001268482
1759.726,"Sample: Shopping bag",0.02248346
1760.208,"EPDM",0.1422914
1760.208,"Polystyrene",0.03424684
1760.208,"Polyethylene",0.00124276
1760.208,"Sample: Shopping bag",0.02248025
1760.69,"EPDM",0.1422031
1760.69,"Polystyrene",0.03396488
1760.69,"Polyethylene",0.001215505
1760.69,"Sample: Shopping bag",0.02248208
1761.172,"EPDM",0.1421468
1761.172,"Polystyrene",0.03370617
1761.172,"Polyethylene",0.001187127
1761.172,"Sample: Shopping bag",0.02248619
1761.654,"EPDM",0.1421337
1761.654,"Polystyrene",0.03347681
1761.654,"Polyethylene",0.001158266
1761.654,"Sample: Shopping bag",0.02248874
1762.136,"EPDM",0.1421662
1762.136,"Polystyrene",0.03327976
1762.136,"Polyethylene",0.001129508
1762.136,"Sample: Shopping bag",0.02248636
1762.619,"EPDM",0.1422369
1762.619,"Polystyrene",0.03311236
1762.619,"Polyethylene",0.001101671
1762.619,"Sample: Shopping bag",0.02247753
1763.101,"EPDM",0.1423301
1763.101,"Polystyrene",0.03296661
1763.101,"Polyethylene",0.001076219
1763.101,"Sample: Shopping bag",0.02246274
1763.583,"EPDM",0.1424242
1763.583,"Polystyrene",0.03283105
1763.583,"Polyethylene",0.001054033
1763.583,"Sample: Shopping bag",0.02244325
1764.065,"EPDM",0.1424955
1764.065,"Polystyrene",0.03269417
1764.065,"Polyethylene",0.001035933
1764.065,"Sample: Shopping bag",0.02242098
1764.547,"EPDM",0.1425248
1764.547,"Polystyrene",0.03254734
1764.547,"Polyethylene",0.001022215
1764.547,"Sample: Shopping bag",0.02239779
1765.029,"EPDM",0.1425022
1765.029,"Polystyrene",0.0323865
1765.029,"Polyethylene",0.001012708
1765.029,"Sample: Shopping bag",0.02237663
1765.511,"EPDM",0.1424313
1765.511,"Polystyrene",0.03221413
1765.511,"Polyethylene",0.001006594
1765.511,"Sample: Shopping bag",0.02236191
1765.993,"EPDM",0.1423279
1765.993,"Polystyrene",0.03203695
1765.993,"Polyethylene",0.001002411
1765.993,"Sample: Shopping bag",0.02235831
1766.476,"EPDM",0.1422152
1766.476,"Polystyrene",0.03186306
1766.476,"Polyethylene",0.000998343
1766.476,"Sample: Shopping bag",0.02236755
1766.958,"EPDM",0.1421142
1766.958,"Polystyrene",0.03169966
1766.958,"Polyethylene",0.000992866
1766.958,"Sample: Shopping bag",0.02238818
1767.44,"EPDM",0.1420374
1767.44,"Polystyrene",0.03155044
1767.44,"Polyethylene",0.000984454
1767.44,"Sample: Shopping bag",0.02241503
1767.922,"EPDM",0.1419839
1767.922,"Polystyrene",0.03141434
1767.922,"Polyethylene",0.000972576
1767.922,"Sample: Shopping bag",0.02244202
1768.404,"EPDM",0.1419398
1768.404,"Polystyrene",0.03128662
1768.404,"Polyethylene",0.000956409
1768.404,"Sample: Shopping bag",0.02246388
1768.886,"EPDM",0.1418846
1768.886,"Polystyrene",0.03116006
1768.886,"Polyethylene",0.000936066
1768.886,"Sample: Shopping bag",0.02247677
1769.368,"EPDM",0.1417979
1769.368,"Polystyrene",0.03102827
1769.368,"Polyethylene",0.000911957
1769.368,"Sample: Shopping bag",0.02247885
1769.85,"EPDM",0.1416702
1769.85,"Polystyrene",0.03088812
1769.85,"Polyethylene",0.000884957
1769.85,"Sample: Shopping bag",0.02247024
1770.333,"EPDM",0.1415081
1770.333,"Polystyrene",0.03074151
1770.333,"Polyethylene",0.000856593
1770.333,"Sample: Shopping bag",0.02245359
1770.814,"EPDM",0.1413345
1770.814,"Polystyrene",0.03059491
1770.814,"Polyethylene",0.000828627
1770.814,"Sample: Shopping bag",0.02243234
1771.297,"EPDM",0.1411828
1771.297,"Polystyrene",0.03045912
1771.297,"Polyethylene",0.000803702
1771.297,"Sample: Shopping bag",0.02241059
1771.779,"EPDM",0.1410872
1771.779,"Polystyrene",0.03034655
1771.779,"Polyethylene",0.000784055
1771.779,"Sample: Shopping bag",0.02239143
1772.261,"EPDM",0.1410713
1772.261,"Polystyrene",0.03026649
1772.261,"Polyethylene",0.0007721
1772.261,"Sample: Shopping bag",0.02237848
1772.743,"EPDM",0.1411447
1772.743,"Polystyrene",0.03022346
1772.743,"Polyethylene",0.00076843
1772.743,"Sample: Shopping bag",0.0223773
1773.225,"EPDM",0.1412994
1773.225,"Polystyrene",0.03021506
1773.225,"Polyethylene",0.000772877
1773.225,"Sample: Shopping bag",0.02239416
1773.707,"EPDM",0.1415117
1773.707,"Polystyrene",0.03023214
1773.707,"Polyethylene",0.000783504
1773.707,"Sample: Shopping bag",0.02243062
1774.189,"EPDM",0.1417479
1774.189,"Polystyrene",0.03026188
1774.189,"Polyethylene",0.000797787
1774.189,"Sample: Shopping bag",0.02248114
1774.671,"EPDM",0.1419725
1774.671,"Polystyrene",0.03029089
1774.671,"Polyethylene",0.000812608
1774.671,"Sample: Shopping bag",0.02253369
1775.154,"EPDM",0.1421573
1775.154,"Polystyrene",0.03030781
1775.154,"Polyethylene",0.000825553
1775.154,"Sample: Shopping bag",0.0225747
1775.636,"EPDM",0.1422893
1775.636,"Polystyrene",0.03030723
1775.636,"Polyethylene",0.000834618
1775.636,"Sample: Shopping bag",0.0225967
1776.118,"EPDM",0.1423686
1776.118,"Polystyrene",0.03028828
1776.118,"Polyethylene",0.000839445
1776.118,"Sample: Shopping bag",0.02259914
1776.6,"EPDM",0.1424057
1776.6,"Polystyrene",0.03025469
1776.6,"Polyethylene",0.000839677
1776.6,"Sample: Shopping bag",0.02258933
1777.082,"EPDM",0.1424148
1777.082,"Polystyrene",0.03021189
1777.082,"Polyethylene",0.000835784
1777.082,"Sample: Shopping bag",0.02257691
1777.564,"EPDM",0.142408
1777.564,"Polystyrene",0.03016423
1777.564,"Polyethylene",0.000828586
1777.564,"Sample: Shopping bag",0.02257005
1778.046,"EPDM",0.142393
1778.046,"Polystyrene",0.03011514
1778.046,"Polyethylene",0.000818317
1778.046,"Sample: Shopping bag",0.02257278
1778.528,"EPDM",0.1423736
1778.528,"Polystyrene",0.0300654
1778.528,"Polyethylene",0.00080586
1778.528,"Sample: Shopping bag",0.02258363
1779.01,"EPDM",0.1423522
1779.01,"Polystyrene",0.03001606
1779.01,"Polyethylene",0.000791626
1779.01,"Sample: Shopping bag",0.02259837
1779.493,"EPDM",0.1423313
1779.493,"Polystyrene",0.02996769
1779.493,"Polyethylene",0.000776205
1779.493,"Sample: Shopping bag",0.02261191
1779.975,"EPDM",0.1423139
1779.975,"Polystyrene",0.02992253
1779.975,"Polyethylene",0.000760303
1779.975,"Sample: Shopping bag",0.02262113
1780.457,"EPDM",0.1423015
1780.457,"Polystyrene",0.02988244
1780.457,"Polyethylene",0.000744748
1780.457,"Sample: Shopping bag",0.02262495
1780.939,"EPDM",0.1422946
1780.939,"Polystyrene",0.02984931
1780.939,"Polyethylene",0.000730485
1780.939,"Sample: Shopping bag",0.02262554
1781.421,"EPDM",0.14229
1781.421,"Polystyrene",0.02982267
1781.421,"Polyethylene",0.000717751
1781.421,"Sample: Shopping bag",0.02262511
1781.903,"EPDM",0.1422836
1781.903,"Polystyrene",0.02980043
1781.903,"Polyethylene",0.000707198
1781.903,"Sample: Shopping bag",0.02262552
1782.385,"EPDM",0.1422707
1782.385,"Polystyrene",0.02977928
1782.385,"Polyethylene",0.000698471
1782.385,"Sample: Shopping bag",0.0226272
1782.867,"EPDM",0.14225
1782.867,"Polystyrene",0.02975615
1782.867,"Polyethylene",0.000691811
1782.867,"Sample: Shopping bag",0.02262955
1783.35,"EPDM",0.1422251
1783.35,"Polystyrene",0.02972987
1783.35,"Polyethylene",0.000686685
1783.35,"Sample: Shopping bag",0.02263202
1783.832,"EPDM",0.1422039
1783.832,"Polystyrene",0.02970173
1783.832,"Polyethylene",0.000682918
1783.832,"Sample: Shopping bag",0.02263412
1784.314,"EPDM",0.1421954
1784.314,"Polystyrene",0.02967511
1784.314,"Polyethylene",0.000680332
1784.314,"Sample: Shopping bag",0.0226364
1784.796,"EPDM",0.1422067
1784.796,"Polystyrene",0.02965351
1784.796,"Polyethylene",0.000678338
1784.796,"Sample: Shopping bag",0.02263862
1785.278,"EPDM",0.1422398
1785.278,"Polystyrene",0.02963965
1785.278,"Polyethylene",0.000676817
1785.278,"Sample: Shopping bag",0.02264078
1785.76,"EPDM",0.1422909
1785.76,"Polystyrene",0.02963339
1785.76,"Polyethylene",0.00067565
1785.76,"Sample: Shopping bag",0.02264238
1786.242,"EPDM",0.1423516
1786.242,"Polystyrene",0.02963198
1786.242,"Polyethylene",0.00067466
1786.242,"Sample: Shopping bag",0.02264331
1786.724,"EPDM",0.1424111
1786.724,"Polystyrene",0.02963124
1786.724,"Polyethylene",0.000674204
1786.724,"Sample: Shopping bag",0.02264443
1787.207,"EPDM",0.142459
1787.207,"Polystyrene",0.02962662
1787.207,"Polyethylene",0.000673986
1787.207,"Sample: Shopping bag",0.02264779
1787.689,"EPDM",0.1424871
1787.689,"Polystyrene",0.02961486
1787.689,"Polyethylene",0.000673648
1787.689,"Sample: Shopping bag",0.02265585
1788.171,"EPDM",0.1424896
1788.171,"Polystyrene",0.02959392
1788.171,"Polyethylene",0.000672243
1788.171,"Sample: Shopping bag",0.02267136
1788.653,"EPDM",0.1424632
1788.653,"Polystyrene",0.02956355
1788.653,"Polyethylene",0.000668465
1788.653,"Sample: Shopping bag",0.02269554
1789.135,"EPDM",0.1424073
1789.135,"Polystyrene",0.02952453
1789.135,"Polyethylene",0.000660768
1789.135,"Sample: Shopping bag",0.02272747
1789.617,"EPDM",0.1423246
1789.617,"Polystyrene",0.0294781
1789.617,"Polyethylene",0.000648023
1789.617,"Sample: Shopping bag",0.02276437
1790.099,"EPDM",0.1422229
1790.099,"Polystyrene",0.02942758
1790.099,"Polyethylene",0.000630581
1790.099,"Sample: Shopping bag",0.02280196
1790.581,"EPDM",0.1421157
1790.581,"Polystyrene",0.02937703
1790.581,"Polyethylene",0.000609329
1790.581,"Sample: Shopping bag",0.02283596
1791.063,"EPDM",0.1420213
1791.063,"Polystyrene",0.0293333
1791.063,"Polyethylene",0.00058688
1791.063,"Sample: Shopping bag",0.02286343
1791.546,"EPDM",0.1419589
1791.546,"Polystyrene",0.02930384
1791.546,"Polyethylene",0.000566142
1791.546,"Sample: Shopping bag",0.02288237
1792.028,"EPDM",0.1419445
1792.028,"Polystyrene",0.02929545
1792.028,"Polyethylene",0.00054991
1792.028,"Sample: Shopping bag",0.02289329
1792.51,"EPDM",0.1419872
1792.51,"Polystyrene",0.02931258
1792.51,"Polyethylene",0.000540447
1792.51,"Sample: Shopping bag",0.02289939
1792.992,"EPDM",0.1420852
1792.992,"Polystyrene",0.02935476
1792.992,"Polyethylene",0.000537757
1792.992,"Sample: Shopping bag",0.02290549
1793.474,"EPDM",0.1422259
1793.474,"Polystyrene",0.02941628
1793.474,"Polyethylene",0.000541252
1793.474,"Sample: Shopping bag",0.02291581
1793.956,"EPDM",0.142388
1793.956,"Polystyrene",0.02948833
1793.956,"Polyethylene",0.000548913
1793.956,"Sample: Shopping bag",0.02293152
1794.438,"EPDM",0.1425463
1794.438,"Polystyrene",0.02956054
1794.438,"Polyethylene",0.000558364
1794.438,"Sample: Shopping bag",0.02295017
1794.92,"EPDM",0.142679
1794.92,"Polystyrene",0.02962494
1794.92,"Polyethylene",0.000567463
1794.92,"Sample: Shopping bag",0.02296718
1795.403,"EPDM",0.1427731
1795.403,"Polystyrene",0.02967708
1795.403,"Polyethylene",0.000574603
1795.403,"Sample: Shopping bag",0.02297923
1795.885,"EPDM",0.1428258
1795.885,"Polystyrene",0.02971658
1795.885,"Polyethylene",0.00057865
1795.885,"Sample: Shopping bag",0.02298522
1796.367,"EPDM",0.1428438
1796.367,"Polystyrene",0.02974663
1796.367,"Polyethylene",0.000578946
1796.367,"Sample: Shopping bag",0.02298783
1796.849,"EPDM",0.1428372
1796.849,"Polystyrene",0.02977063
1796.849,"Polyethylene",0.00057525
1796.849,"Sample: Shopping bag",0.02299039
1797.331,"EPDM",0.1428151
1797.331,"Polystyrene",0.02979137
1797.331,"Polyethylene",0.000567977
1797.331,"Sample: Shopping bag",0.02299557
1797.813,"EPDM",0.1427846
1797.813,"Polystyrene",0.02981006
1797.813,"Polyethylene",0.00055754
1797.813,"Sample: Shopping bag",0.02300487
1798.295,"EPDM",0.1427489
1798.295,"Polystyrene",0.02982691
1798.295,"Polyethylene",0.000544772
1798.295,"Sample: Shopping bag",0.02301779
1798.777,"EPDM",0.1427107
1798.777,"Polystyrene",0.02984258
1798.777,"Polyethylene",0.000531163
1798.777,"Sample: Shopping bag",0.02303397
1799.26,"EPDM",0.1426744
1799.26,"Polystyrene",0.02985827
1799.26,"Polyethylene",0.000518263
1799.26,"Sample: Shopping bag",0.02305248
1799.741,"EPDM",0.1426454
1799.741,"Polystyrene",0.02987741
1799.741,"Polyethylene",0.000507505
1799.741,"Sample: Shopping bag",0.02307229
1800.224,"EPDM",0.1426296
1800.224,"Polystyrene",0.02990339
1800.224,"Polyethylene",0.000499727
1800.224,"Sample: Shopping bag",0.02309095
1800.706,"EPDM",0.1426306
1800.706,"Polystyrene",0.02993843
1800.706,"Polyethylene",0.000495527
1800.706,"Sample: Shopping bag",0.02310543
1801.188,"EPDM",0.1426481
1801.188,"Polystyrene",0.02998241
1801.188,"Polyethylene",0.000495029
1801.188,"Sample: Shopping bag",0.02311223
1801.67,"EPDM",0.1426774
1801.67,"Polystyrene",0.03003255
1801.67,"Polyethylene",0.000497518
1801.67,"Sample: Shopping bag",0.02310888
1802.152,"EPDM",0.1427119
1802.152,"Polystyrene",0.03008452
1802.152,"Polyethylene",0.000502877
1802.152,"Sample: Shopping bag",0.02309453
1802.634,"EPDM",0.142744
1802.634,"Polystyrene",0.03013385
1802.634,"Polyethylene",0.000510988
1802.634,"Sample: Shopping bag",0.02307105
1803.116,"EPDM",0.1427695
1803.116,"Polystyrene",0.03017761
1803.116,"Polyethylene",0.000521497
1803.116,"Sample: Shopping bag",0.02304246
1803.598,"EPDM",0.1427871
1803.598,"Polystyrene",0.03021568
1803.598,"Polyethylene",0.000534044
1803.598,"Sample: Shopping bag",0.02301403
1804.081,"EPDM",0.1427996
1804.081,"Polystyrene",0.0302496
1804.081,"Polyethylene",0.000548094
1804.081,"Sample: Shopping bag",0.02299082
1804.563,"EPDM",0.1428098
1804.563,"Polystyrene",0.03028105
1804.563,"Polyethylene",0.000561614
1804.563,"Sample: Shopping bag",0.02297566
1805.045,"EPDM",0.1428193
1805.045,"Polystyrene",0.03031115
1805.045,"Polyethylene",0.000572808
1805.045,"Sample: Shopping bag",0.02296893
1805.527,"EPDM",0.1428272
1805.527,"Polystyrene",0.03033977
1805.527,"Polyethylene",0.000580295
