,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
11430,"starting at 401
",2020-07-25T11:56:45.271,43.6678203,-79.6374483,,7.0,11.0,9.0,
11431,"starting at 401
",2020-07-25T11:56:46.018,43.6678203,-79.6374483,94.0,,,,
11432,"starting at 401
",2020-07-25T11:56:46.021,43.6678203,-79.6374483,,,,,59.0
11433,"starting at 401
",2020-07-25T11:56:46.271,43.6678203,-79.6374483,,6.0,,,
11434,"starting at 401
",2020-07-25T11:56:46.272,43.6678203,-79.6374483,,,11.0,8.0,
11435,"starting at 401
",2020-07-25T11:56:47.020,43.667792,-79.6374267,94.0,,,,
11436,"starting at 401
",2020-07-25T11:56:47.024,43.667792,-79.6374267,,,,,59.0
11437,"starting at 401
",2020-07-25T11:56:47.271,43.667792,-79.6374267,,6.0,10.0,8.0,
11438,"starting at 401
",2020-07-25T11:56:48.021,43.667777,-79.6374165,94.0,,,,
11439,"starting at 401
",2020-07-25T11:56:48.022,43.667777,-79.6374165,,,,,59.0
11440,"starting at 401
",2020-07-25T11:56:49.025,43.6677618,-79.6374053,,6.0,,,
11441,"starting at 401
",2020-07-25T11:56:49.026,43.6677618,-79.6374053,94.0,,10.0,8.0,
11442,"starting at 401
",2020-07-25T11:56:49.271,43.6677618,-79.6374053,,,,,59.0
11443,"starting at 401
",2020-07-25T11:56:50.274,43.6677618,-79.6374053,,6.0,10.0,8.0,
11444,"starting at 401
",2020-07-25T11:56:50.275,43.6677618,-79.6374053,94.0,,,,59.0
11445,"starting at 401
",2020-07-25T11:56:50.276,43.6677618,-79.6374053,,6.0,,,
11446,"starting at 401
",2020-07-25T11:56:50.520,43.6677618,-79.6374053,,,10.0,8.0,
11447,"starting at 401
",2020-07-25T11:56:51.020,43.6677334,-79.637381,94.0,,,,
11448,"starting at 401
",2020-07-25T11:56:51.024,43.6677334,-79.637381,,,,,59.0
11449,"starting at 401
",2020-07-25T11:56:51.272,43.6677334,-79.637381,,6.0,,8.0,
11450,"starting at 401
",2020-07-25T11:56:51.273,43.6677334,-79.637381,,,10.0,,
11451,"starting at 401
",2020-07-25T11:56:52.020,43.6677334,-79.637381,94.0,,,,
11452,"starting at 401
",2020-07-25T11:56:52.021,43.6677334,-79.637381,,,,,59.0
11453,"starting at 401
",2020-07-25T11:56:53.021,43.6677055,-79.6373631,,6.0,,8.0,
11454,"starting at 401
",2020-07-25T11:56:53.022,43.6677055,-79.6373631,94.0,,10.0,,
11455,"starting at 401
",2020-07-25T11:56:53.271,43.6677055,-79.6373631,,,,,59.0
11456,"starting at 401
",2020-07-25T11:56:54.273,43.6676922,-79.6373566,,6.0,,,
11457,"starting at 401
",2020-07-25T11:56:54.274,43.6676922,-79.6373566,94.0,,10.0,8.0,
11458,"starting at 401
",2020-07-25T11:56:54.275,43.6676922,-79.6373566,,,,,59.0
11459,"starting at 401
",2020-07-25T11:56:54.276,43.6676922,-79.6373566,,7.0,,,
11460,"starting at 401
",2020-07-25T11:56:54.518,43.6676922,-79.6373566,,,,8.0,
11461,"starting at 401
",2020-07-25T11:56:54.519,43.6676922,-79.6373566,,,12.0,,
11462,"starting at 401
",2020-07-25T11:56:55.020,43.6676779,-79.6373493,94.0,,,,
11463,"starting at 401
",2020-07-25T11:56:55.022,43.6676779,-79.6373493,,,,,59.0
11464,"starting at 401
",2020-07-25T11:56:55.271,43.6676779,-79.6373493,,7.0,,8.0,
11465,"starting at 401
",2020-07-25T11:56:55.272,43.6676779,-79.6373493,,,12.0,,
11466,"starting at 401
",2020-07-25T11:56:56.025,43.6676779,-79.6373493,94.0,,,,
11467,"starting at 401
",2020-07-25T11:56:56.030,43.6676779,-79.6373493,,,,,59.0
11468,"starting at 401
",2020-07-25T11:56:56.521,43.6676779,-79.6373493,,7.0,,,
11469,"starting at 401
",2020-07-25T11:56:56.522,43.6676779,-79.6373493,,,12.0,8.0,
11470,"starting at 401
",2020-07-25T11:56:57.018,43.6676461,-79.6373305,94.0,,,,
11471,"starting at 401
",2020-07-25T11:56:57.021,43.6676461,-79.6373305,,,,,60.0
11472,"starting at 401
",2020-07-25T11:56:57.272,43.6676461,-79.6373305,,7.0,,,
11473,"starting at 401
",2020-07-25T11:56:57.273,43.6676461,-79.6373305,,,12.0,8.0,
11474,"starting at 401
",2020-07-25T11:56:58.021,43.6676461,-79.6373305,94.0,,,,
11475,"starting at 401
",2020-07-25T11:56:58.028,43.6676461,-79.6373305,,,,,59.0
11476,"starting at 401
",2020-07-25T11:56:59.021,43.6676113,-79.6373137,,8.0,,9.0,
11477,"starting at 401
",2020-07-25T11:56:59.021,43.6676113,-79.6373137,94.0,,13.0,,
11478,"starting at 401
",2020-07-25T11:56:59.268,43.6676113,-79.6373137,,,,,59.0
11479,"starting at 401
",2020-07-25T11:56:59.521,43.6676113,-79.6373137,,8.0,,9.0,
11480,"starting at 401
",2020-07-25T11:56:59.522,43.6676113,-79.6373137,,,13.0,,
11481,"starting at 401
",2020-07-25T11:57:00.018,43.6675943,-79.637305,94.0,,,,
11482,"starting at 401
",2020-07-25T11:57:00.021,43.6675943,-79.637305,,,,,60.0
11483,"starting at 401
",2020-07-25T11:57:00.272,43.6675943,-79.637305,,7.0,,8.0,
11484,"starting at 401
",2020-07-25T11:57:00.273,43.6675943,-79.637305,,,12.0,,
11485,"starting at 401
",2020-07-25T11:57:01.021,43.6675786,-79.6372945,94.0,,,,
11486,"starting at 401
",2020-07-25T11:57:01.024,43.6675786,-79.6372945,,,,,60.0
11487,"starting at 401
",2020-07-25T11:57:01.272,43.6675786,-79.6372945,,6.0,,,
11488,"starting at 401
",2020-07-25T11:57:01.273,43.6675786,-79.6372945,,,10.0,8.0,
11489,"starting at 401
",2020-07-25T11:57:02.020,43.6675786,-79.6372945,94.0,,,,
11490,"starting at 401
",2020-07-25T11:57:02.022,43.6675786,-79.6372945,,,,,59.0
11491,"starting at 401
",2020-07-25T11:57:02.271,43.6675786,-79.6372945,,6.0,,8.0,
11492,"starting at 401
",2020-07-25T11:57:02.272,43.6675786,-79.6372945,,,10.0,,
11493,"starting at 401
",2020-07-25T11:57:03.020,43.6675472,-79.6372702,94.0,,,,
11494,"starting at 401
",2020-07-25T11:57:03.022,43.6675472,-79.6372702,,,,,60.0
11495,"starting at 401
",2020-07-25T11:57:03.271,43.6675472,-79.6372702,,7.0,11.0,8.0,
11496,"starting at 401
",2020-07-25T11:57:04.021,43.6675472,-79.6372702,94.0,,,,
11497,"starting at 401
",2020-07-25T11:57:04.025,43.6675472,-79.6372702,,,,,59.0
11498,"starting at 401
",2020-07-25T11:57:05.022,43.6675106,-79.6372464,,6.0,,,
11499,"starting at 401
",2020-07-25T11:57:05.024,43.6675106,-79.6372464,,,,7.0,
11500,"starting at 401
",2020-07-25T11:57:05.025,43.6675106,-79.6372464,94.0,,10.0,,
11501,"starting at 401
",2020-07-25T11:57:05.269,43.6675106,-79.6372464,,,,,59.0
11502,"starting at 401
",2020-07-25T11:57:05.522,43.6675106,-79.6372464,,6.0,,7.0,
11503,"starting at 401
",2020-07-25T11:57:05.523,43.6675106,-79.6372464,,,9.0,,
11504,"starting at 401
",2020-07-25T11:57:06.021,43.6674908,-79.6372341,94.0,,,,60.0
11505,"starting at 401
",2020-07-25T11:57:07.021,43.6674704,-79.6372206,,6.0,,,
11506,"starting at 401
",2020-07-25T11:57:07.021,43.6674704,-79.6372206,94.0,,9.0,7.0,
11507,"starting at 401
",2020-07-25T11:57:07.271,43.6674704,-79.6372206,,,,,59.0
11508,"starting at 401
",2020-07-25T11:57:07.522,43.6674704,-79.6372206,,7.0,,8.0,
11509,"starting at 401
",2020-07-25T11:57:07.523,43.6674704,-79.6372206,,,10.0,,
11510,"starting at 401
",2020-07-25T11:57:08.021,43.6674704,-79.6372206,94.0,,,,
11511,"starting at 401
",2020-07-25T11:57:08.025,43.6674704,-79.6372206,,,,,59.0
11512,"starting at 401
",2020-07-25T11:57:09.021,43.6674309,-79.6371893,,7.0,,,
11513,"starting at 401
",2020-07-25T11:57:09.021,43.6674309,-79.6371893,94.0,,11.0,9.0,
11514,"starting at 401
",2020-07-25T11:57:09.268,43.6674309,-79.6371893,,,,,59.0
11515,"starting at 401
",2020-07-25T11:57:09.521,43.6674309,-79.6371893,,7.0,,,
11516,"starting at 401
",2020-07-25T11:57:09.522,43.6674309,-79.6371893,,,11.0,9.0,
11517,"starting at 401
",2020-07-25T11:57:10.020,43.6674309,-79.6371893,94.0,,,,
11518,"starting at 401
",2020-07-25T11:57:10.022,43.6674309,-79.6371893,,,,,59.0
11519,"starting at 401
",2020-07-25T11:57:11.021,43.6673938,-79.6371561,,8.0,,,
11520,"starting at 401
",2020-07-25T11:57:11.021,43.6673938,-79.6371561,94.0,,12.0,10.0,
11521,"starting at 401
",2020-07-25T11:57:11.271,43.6673938,-79.6371561,,,,,59.0
11522,"starting at 401
",2020-07-25T11:57:11.522,43.6673938,-79.6371561,,8.0,,10.0,
11523,"starting at 401
",2020-07-25T11:57:11.523,43.6673938,-79.6371561,,,12.0,,
11524,"starting at 401
",2020-07-25T11:57:12.022,43.6673737,-79.6371398,94.0,,,,
11525,"starting at 401
",2020-07-25T11:57:12.024,43.6673737,-79.6371398,,,,,59.0
11526,"starting at 401
",2020-07-25T11:57:13.022,43.6673553,-79.6371265,,7.0,,10.0,
11527,"starting at 401
",2020-07-25T11:57:13.024,43.6673553,-79.6371265,,,11.0,,
11528,"starting at 401
",2020-07-25T11:57:13.025,43.6673553,-79.6371265,94.0,,,,
11529,"starting at 401
",2020-07-25T11:57:13.270,43.6673553,-79.6371265,,,,,59.0
11530,"starting at 401
",2020-07-25T11:57:14.022,43.6673553,-79.6371265,,7.0,11.0,10.0,
11531,"starting at 401
",2020-07-25T11:57:14.025,43.6673553,-79.6371265,94.0,,,,
11532,"starting at 401
",2020-07-25T11:57:14.269,43.6673553,-79.6371265,,,,,59.0
11533,"starting at 401
",2020-07-25T11:57:14.521,43.6673553,-79.6371265,,7.0,,,
11534,"starting at 401
",2020-07-25T11:57:14.522,43.6673553,-79.6371265,,,10.0,9.0,
11535,"starting at 401
",2020-07-25T11:57:15.773,43.6673187,-79.6370993,94.0,,,,59.0
11536,"starting at 401
",2020-07-25T11:57:15.775,43.6673187,-79.6370993,,7.0,10.0,9.0,
11537,"starting at 401
",2020-07-25T11:57:16.274,43.6673187,-79.6370993,94.0,,,,59.0
11538,"starting at 401
",2020-07-25T11:57:16.275,43.6673187,-79.6370993,,7.0,,,
11539,"starting at 401
",2020-07-25T11:57:16.276,43.6673187,-79.6370993,,,10.0,9.0,
11540,"starting at 401
",2020-07-25T11:57:17.018,43.6672854,-79.6370701,94.0,,,,
11541,"starting at 401
",2020-07-25T11:57:17.026,43.6672854,-79.6370701,,,,,59.0
11542,"starting at 401
",2020-07-25T11:57:17.271,43.6672854,-79.6370701,,7.0,,10.0,
11543,"starting at 401
",2020-07-25T11:57:17.272,43.6672854,-79.6370701,,,11.0,,
11544,"starting at 401
",2020-07-25T11:57:18.021,43.6672695,-79.6370543,94.0,,,,
11545,"starting at 401
",2020-07-25T11:57:18.022,43.6672695,-79.6370543,,,,,59.0
11546,"starting at 401
",2020-07-25T11:57:19.022,43.6672534,-79.6370398,,7.0,,,
11547,"starting at 401
",2020-07-25T11:57:19.024,43.6672534,-79.6370398,,,,10.0,
11548,"starting at 401
",2020-07-25T11:57:19.025,43.6672534,-79.6370398,94.0,,11.0,,
11549,"starting at 401
",2020-07-25T11:57:19.269,43.6672534,-79.6370398,,,,,59.0
11550,"starting at 401
",2020-07-25T11:57:19.522,43.6672534,-79.6370398,,6.0,,9.0,
11551,"starting at 401
",2020-07-25T11:57:19.523,43.6672534,-79.6370398,,,10.0,,
11552,"starting at 401
",2020-07-25T11:57:20.026,43.6672534,-79.6370398,94.0,,,,59.0
11553,"starting at 401
",2020-07-25T11:57:21.021,43.667215,-79.6370089,,6.0,,9.0,
11554,"starting at 401
",2020-07-25T11:57:21.021,43.667215,-79.6370089,94.0,,10.0,,
11555,"starting at 401
",2020-07-25T11:57:21.270,43.667215,-79.6370089,,,,,59.0
11556,"starting at 401
",2020-07-25T11:57:21.521,43.667215,-79.6370089,,6.0,9.0,8.0,
11557,"starting at 401
",2020-07-25T11:57:22.020,43.667215,-79.6370089,94.0,,,,
11558,"starting at 401
",2020-07-25T11:57:22.022,43.667215,-79.6370089,,,,,59.0
11559,"starting at 401
",2020-07-25T11:57:22.271,43.667215,-79.6370089,,7.0,10.0,9.0,
11560,"starting at 401
",2020-07-25T11:57:23.021,43.6671718,-79.636971,94.0,,,,
11561,"starting at 401
",2020-07-25T11:57:23.021,43.6671718,-79.636971,,,,,59.0
11562,"starting at 401
",2020-07-25T11:57:24.021,43.6671495,-79.6369499,,7.0,,,
11563,"starting at 401
",2020-07-25T11:57:24.022,43.6671495,-79.6369499,,,11.0,10.0,
11564,"starting at 401
",2020-07-25T11:57:24.024,43.6671495,-79.6369499,94.0,,,,
11565,"starting at 401
",2020-07-25T11:57:24.269,43.6671495,-79.6369499,,,,,59.0
11566,"starting at 401
",2020-07-25T11:57:24.521,43.6671495,-79.6369499,,6.0,,9.0,
11567,"starting at 401
",2020-07-25T11:57:24.522,43.6671495,-79.6369499,,,10.0,,
11568,"starting at 401
",2020-07-25T11:57:25.020,43.6671265,-79.6369291,94.0,,,,
11569,"starting at 401
",2020-07-25T11:57:25.022,43.6671265,-79.6369291,,,,,59.0
11570,"starting at 401
",2020-07-25T11:57:25.271,43.6671265,-79.6369291,,6.0,10.0,9.0,
11571,"starting at 401
",2020-07-25T11:57:26.020,43.6671265,-79.6369291,94.0,,,,
11572,"starting at 401
",2020-07-25T11:57:26.025,43.6671265,-79.6369291,,,,,59.0
11573,"starting at 401
",2020-07-25T11:57:27.022,43.6670778,-79.6368826,,6.0,,8.0,
11574,"starting at 401
",2020-07-25T11:57:27.024,43.6670778,-79.6368826,94.0,,9.0,,
11575,"starting at 401
",2020-07-25T11:57:27.269,43.6670778,-79.6368826,,,,,59.0
11576,"starting at 401
",2020-07-25T11:57:27.522,43.6670778,-79.6368826,,6.0,,,
11577,"starting at 401
",2020-07-25T11:57:27.523,43.6670778,-79.6368826,,,9.0,8.0,
11578,"starting at 401
",2020-07-25T11:57:28.020,43.6670778,-79.6368826,94.0,,,,59.0
11579,"starting at 401
",2020-07-25T11:57:29.021,43.6670309,-79.6368363,,6.0,,8.0,
11580,"starting at 401
",2020-07-25T11:57:29.021,43.6670309,-79.6368363,94.0,,9.0,,
11581,"starting at 401
",2020-07-25T11:57:29.271,43.6670309,-79.6368363,,,,,59.0
11582,"starting at 401
",2020-07-25T11:57:29.522,43.6670309,-79.6368363,,6.0,9.0,8.0,
11583,"starting at 401
",2020-07-25T11:57:30.020,43.6670021,-79.6368053,94.0,,,,
11584,"starting at 401
",2020-07-25T11:57:30.025,43.6670021,-79.6368053,,,,,59.0
11585,"starting at 401
",2020-07-25T11:57:31.021,43.6669744,-79.6367746,,6.0,,,
11586,"starting at 401
",2020-07-25T11:57:31.021,43.6669744,-79.6367746,94.0,,9.0,8.0,
