wavenumber,EPDM,Polystyrene,Polyethylene,Sample: Shopping bag
783.4396,0.2777739,0.07679496,0.003572391,0.01736016
783.9218,0.2778076,0.07768108,0.003530693,0.01732876
784.4039,0.2778432,0.07862199,0.003490811,0.01729968
784.886,0.2778733,0.07961745,0.003456059,0.01727029
785.3681,0.2778984,0.08066567,0.003427941,0.01723781
785.8502,0.2779256,0.08176422,0.003407863,0.01720158
786.3323,0.277965,0.08291058,0.003396469,0.01716479
786.8145,0.2780251,0.08410314,0.00339488,0.0171328
787.2966,0.2781089,0.08534195,0.003403508,0.0171108
787.7787,0.2782132,0.08662742,0.003421714,0.0171004
788.2608,0.2783303,0.08795947,0.003447538,0.01709831
788.7429,0.2784515,0.08933431,0.003477381,0.01709729
789.225,0.278571,0.09074095,0.003507369,0.01708949
789.7072,0.2786881,0.09215728,0.003534011,0.0170706
790.1893,0.278807,0.09354743,0.003555503,0.01704212
790.6714,0.2789337,0.09485979,0.003570698,0.01701061
791.1535,0.2790736,0.09602834,0.003579634,0.01698444
791.6356,0.2792282,0.09697762,0.003582009,0.01696963
792.1177,0.2793948,0.09762982,0.003576989,0.0169659
792.5999,0.2795679,0.09791651,0.00356371,0.01696751
793.082,0.2797423,0.09779001,0.003541738,0.01696541
793.5641,0.2799157,0.09723467,0.0035127,0.01695232
794.0462,0.2800894,0.09627271,0.003479485,0.01692582
794.5283,0.2802678,0.09496503,0.003446923,0.01688958
795.0104,0.2804562,0.09340452,0.003419032,0.01685104
795.4926,0.2806574,0.09170364,0.003398403,0.01681817
795.9747,0.28087,0.08997928,0.003385123,0.01679505
796.4568,0.2810891,0.08833768,0.003376623,0.01678157
796.9389,0.2813071,0.08686259,0.003369553,0.01677374
797.421,0.2815169,0.08560897,0.003361327,0.01676708
797.9031,0.2817148,0.08460226,0.003351463,0.01675904
798.3853,0.2819009,0.08384178,0.00334188,0.01675007
798.8674,0.2820797,0.08330739,0.003335947,0.01674185
799.3495,0.2822587,0.08296654,0.003336717,0.01673583
799.8316,0.2824462,0.08278035,0.003345433,0.01673068
800.3137,0.2826503,0.08270887,0.00336045,0.01672279
800.7958,0.2828758,0.08271434,0.003377976,0.01670698
801.278,0.2831256,0.08276355,0.003392924,0.0166806
801.7601,0.2833997,0.08283032,0.00340097,0.01664471
802.2422,0.2836947,0.08289582,0.003399149,0.01660473
802.7243,0.2840056,0.08295017,0.003386853,0.01656743
803.2064,0.2843238,0.08299092,0.003365299,0.01653848
803.6885,0.2846385,0.08302141,0.003336652,0.01651936
804.1707,0.2849379,0.08304841,0.003303668,0.01650731
804.6528,0.2852084,0.08307827,0.00326933,0.01649625
805.1349,0.2854365,0.08311538,0.003236676,0.01648021
805.617,0.285609,0.08316089,0.0032087,0.01645552
806.0991,0.285715,0.08321217,0.003188022,0.01642128
806.5812,0.2857476,0.08326519,0.003176246,0.01637842
807.0634,0.2857049,0.08331567,0.003173469,0.01632789
807.5454,0.285593,0.08336057,0.003177382,0.01626896
808.0276,0.2854252,0.08339959,0.003184405,0.01620008
808.5096,0.285221,0.083435,0.003190167,0.0161202
808.9918,0.2850038,0.08347161,0.003191392,0.01603174
809.4739,0.2847956,0.08351494,0.003186205,0.01594098
809.9561,0.2846135,0.08357088,0.003175811,0.01585703
810.4381,0.2844664,0.08364366,0.003163156,0.01578852
810.9203,0.284356,0.08373581,0.003152359,0.01574043
811.4023,0.2842764,0.0838467,0.003146647,0.01571107
811.8845,0.284221,0.08397371,0.003147875,0.01569354
812.3666,0.2841847,0.0841122,0.00315535,0.0156783
812.8488,0.2841673,0.08425742,0.00316672,0.01565784
813.3308,0.2841733,0.08440531,0.003177777,0.01563014
813.813,0.2842093,0.08455379,0.003184793,0.0155991
814.295,0.2842803,0.08470293,0.003184957,0.0155716
814.7772,0.2843864,0.08485509,0.003176733,0.01555482
815.2593,0.2845204,0.08501332,0.003160975,0.01555126
815.7415,0.2846702,0.08518095,0.003139857,0.01555839
816.2235,0.2848208,0.08536027,0.003116369,0.0155692
816.7057,0.2849589,0.0855526,0.003093344,0.0155763
817.1877,0.2850756,0.08575819,0.003072834,0.01557435
817.6699,0.2851685,0.0859772,0.00305558,0.01556214
818.152,0.2852402,0.08621003,0.003040712,0.01554152
818.6342,0.2852976,0.08645719,0.003026703,0.01551552
819.1162,0.2853484,0.08671975,0.003012293,0.01548609
819.5984,0.2854016,0.08699849,0.002996553,0.01545312
820.0804,0.2854647,0.0872938,0.00297981,0.01541519
820.5626,0.2855441,0.08760597,0.002963265,0.01537173
821.0447,0.2856453,0.08793534,0.00294832,0.01532467
821.5269,0.2857719,0.08828329,0.002935555,0.01527849
822.0089,0.285924,0.08865172,0.002924943,0.01523819
822.4911,0.286099,0.08904446,0.002915063,0.01520772
822.9731,0.2862901,0.08946538,0.002904949,0.01518729
823.4553,0.2864893,0.08991841,0.002894247,0.01517367
823.9374,0.2866881,0.0904066,0.002884111,0.01516174
824.4196,0.2868801,0.09093154,0.002877239,0.01514701
824.9016,0.287062,0.09149358,0.002876227,0.01512775
825.3838,0.2872341,0.09209196,0.002882934,0.01510516
825.8658,0.2873988,0.09272601,0.002896351,0.01508187
826.348,0.28756,0.09339559,0.002913567,0.01505956
826.8301,0.2877209,0.09410097,0.00292978,0.01503737
827.3123,0.2878844,0.09484325,0.002940099,0.0150117
827.7943,0.2880529,0.09562366,0.002941388,0.01497867
828.2765,0.288229,0.09644298,0.002933326,0.01493641
828.7585,0.288416,0.09730151,0.002918251,0.01488743
829.2407,0.2886175,0.09819855,0.002900085,0.01483799
829.7228,0.2888353,0.09913266,0.002883284,0.01479568
830.205,0.2890703,0.100103,0.002870929,0.01476711
830.687,0.2893203,0.1011094,0.002864384,0.01475406
831.1692,0.2895823,0.1021535,0.002863413,0.01475428
831.6512,0.2898526,0.103239,0.002866495,0.01476249
832.1334,0.2901294,0.1043708,0.002871637,0.01477407
832.6155,0.2904128,0.1055537,0.002876313,0.01478719
833.0977,0.290705,0.1067903,0.002878378,0.01480326
833.5797,0.2910086,0.10808,0.002875796,0.01482506
834.0619,0.2913243,0.1094183,0.002867335,0.01485412
834.5439,0.29165,0.1107974,0.002853065,0.01488782
835.0261,0.2919822,0.1122093,0.002835016,0.01492032
835.5082,0.2923158,0.1136475,0.002816361,0.01494368
835.9904,0.2926469,0.1151102,0.002800867,0.01495224
836.4724,0.2929737,0.116601,0.002790998,0.01494521
836.9546,0.2932968,0.1181276,0.002785841,0.01492782
837.4366,0.2936165,0.1196983,0.002781629,0.01490843
837.9188,0.2939326,0.1213204,0.002771789,0.01489576
838.4009,0.2942409,0.1229958,0.002750684,0.01489431
838.8831,0.2945346,0.1247217,0.002715191,0.01490326
839.3651,0.2948037,0.1264915,0.002667865,0.01491669
839.8473,0.2950394,0.1282979,0.002616119,0.0149274
840.3293,0.295235,0.1301349,0.002569901,0.01492953
840.8115,0.2953894,0.132,0.002538196,0.01492155
841.2936,0.295506,0.1338913,0.002525376,0.01490551
841.7758,0.2955927,0.1358062,0.00252976,0.01488597
842.2578,0.2956597,0.1377354,0.002545051,0.01486673
842.74,0.2957184,0.1396617,0.002563229,0.0148507
843.222,0.2957792,0.1415559,0.0025787,0.01483787
843.7042,0.2958504,0.1433789,0.002591091,0.01482804
844.1863,0.2959387,0.1450832,0.002604991,0.0148211
844.6685,0.2960469,0.1466153,0.002627647,0.01481789
845.1505,0.2961749,0.1479204,0.002664489,0.0148194
845.6327,0.2963193,0.1489449,0.002716283,0.01482544
846.1147,0.2964747,0.1496401,0.002777067,0.01483342
846.5969,0.2966358,0.1499664,0.00283601,0.01483843
847.079,0.2967993,0.1498976,0.002880828,0.01483522
847.5612,0.296965,0.149425,0.002901667,0.01482059
848.0432,0.2971369,0.1485599,0.002894095,0.01479491
848.5254,0.2973197,0.1473347,0.002860076,0.01476267
849.0074,0.2975174,0.1457997,0.002806433,0.01473071
849.4896,0.2977301,0.1440188,0.002742414,0.0147054
849.9717,0.2979532,0.142063,0.002677112,0.01469041
850.4539,0.2981794,0.1400043,0.002618136,0.01468602
850.9359,0.2984017,0.1379097,0.002570431,0.01468965
851.4181,0.2986174,0.1358374,0.002537505,0.01469852
851.9001,0.2988314,0.1338335,0.002520605,0.01471035
852.3823,0.2990548,0.1319299,0.002519527,0.01472496
852.8644,0.2993015,0.1301444,0.002531792,0.01474223
853.3466,0.2995838,0.1284798,0.002553184,0.01476063
853.8286,0.2999066,0.126928,0.002578816,0.01477615
854.3108,0.3002664,0.1254742,0.002604365,0.01478308
854.7928,0.3006516,0.1241024,0.002627635,0.01477592
855.275,0.3010474,0.1228022,0.002649533,0.01475275
855.7571,0.3014412,0.1215722,0.002673,0.01471759
856.2393,0.301826,0.1204208,0.002701125,0.01467975
856.7213,0.3022016,0.119364,0.002734632,0.01465113
857.2035,0.3025731,0.1184201,0.002770326,0.01464222
857.6855,0.3029464,0.1176051,0.002802053,0.01465787
858.1677,0.3033254,0.1169303,0.002822501,0.01469601
858.6498,0.3037107,0.1164024,0.002826373,0.01474854
859.132,0.3041002,0.1160262,0.002813466,0.01480495
859.614,0.3044929,0.1158082,0.002788263,0.01485596
860.0962,0.3048901,0.115759,0.002758784,0.01489677
860.5782,0.3052969,0.1158931,0.002732377,0.01492702
861.0604,0.3057206,0.1162276,0.002713156,0.01494988
861.5425,0.3061661,0.11678,0.00270001,0.01496927
862.0247,0.3066345,0.1175671,0.002687743,0.01498793
862.5067,0.3071196,0.1186069,0.002670685,0.0150072
862.9889,0.30761,0.1199218,0.002645772,0.01502728
863.4709,0.3080934,0.1215425,0.002614497,0.01504896
863.9531,0.308559,0.12351,0.002582727,0.01507364
864.4352,0.3090017,0.1258779,0.002557587,0.01510295
864.9174,0.3094228,0.128713,0.002543358,0.01513757
865.3994,0.3098285,0.1320975,0.002539247,0.01517592
865.8816,0.3102283,0.1361323,0.002538974,0.01521461
866.3636,0.3106316,0.1409387,0.002534106,0.01524921
866.8458,0.3110477,0.1466535,0.002517953,0.01527695
867.3279,0.3114868,0.1534103,0.002490065,0.01529781
867.8101,0.3119595,0.1613018,0.002457373,0.01531563
868.2921,0.3124766,0.1703241,0.002432495,0.01533603
868.7743,0.3130477,0.1803099,0.002429208,0.01536512
869.2563,0.3136756,0.1908684,0.002457027,0.01540598
869.7385,0.3143542,0.2013559,0.002517172,0.01545863
870.2206,0.3150647,0.2109057,0.002601639,0.01552055
870.7028,0.3157783,0.2185361,0.002695807,0.01558831
871.1848,0.31646,0.2233325,0.002782747,0.01565924
871.667,0.3170762,0.2246634,0.002848845,0.01573266
872.149,0.3176002,0.2223496,0.002887678,0.01580866
872.6312,0.318018,0.2167192,0.002901003,0.01588663
873.1133,0.3183272,0.2085158,0.002897692,0.01596383
873.5955,0.3185356,0.1987068,0.002889302,0.01603512
874.0775,0.3186547,0.1882652,0.002886741,0.01609373
874.5597,0.3186966,0.1780001,0.002895594,0.01613392
875.0417,0.3186725,0.1684689,0.002914365,0.01615329
875.5239,0.3185903,0.1599647,0.002934298,0.0161525
876.006,0.3184594,0.1525616,0.002941525,0.01613517
876.4882,0.3182914,0.1461843,0.002921159,0.01610591
876.9702,0.3181016,0.1406808,0.002861881,0.01606815
877.4524,0.3179087,0.1358798,0.002759723,0.01602267
877.9344,0.3177319,0.1316285,0.002620449,0.01596871
878.4166,0.3175888,0.1278079,0.00245977,0.01590504
878.8987,0.3174931,0.1243329,0.002300625,0.01583186
879.3809,0.3174535,0.1211468,0.002168014,0.01575181
879.8629,0.3174745,0.118212,0.002084205,0.01566904
880.3451,0.3175571,0.1155054,0.002063355,0.01558866
880.8271,0.3176996,0.1130135,0.002109373,0.01551521
881.3093,0.3178984,0.1107293,0.002215342,0.01545237
881.7914,0.3181475,0.1086482,0.002366032,0.01540236
882.2736,0.3184389,0.1067636,0.002540756,0.01536705
882.7556,0.3187639,0.1050659,0.002716606,0.01534807
883.2378,0.3191131,0.1035408,0.002872144,0.01534641
883.7198,0.3194777,0.1021724,0.002988682,0.01536072
884.202,0.3198518,0.1009473,0.003052567,0.01538719
884.6841,0.3202304,0.09985641,0.003056709,0.0154188
885.1663,0.3206099,0.09889618,0.003002253,0.01544769
885.6483,0.3209858,0.09806598,0.002898561,0.01546686
886.1305,0.3213529,0.09736554,0.002763279,0.01547381
886.6125,0.3217051,0.09679084,0.002618758,0.01547073
887.0947,0.3220372,0.09633421,0.002487864,0.0154643
887.5768,0.3223459,0.09598482,0.002388601,0.01546254
888.059,0.3226337,0.09573205,0.002330295,0.0154718
888.541,0.3229067,0.09556679,0.00231231,0.01549445
889.0232,0.3231755,0.0954834,0.002325461,0.01552816
889.5052,0.3234518,0.09547712,0.002357222,0.01556846
889.9874,0.3237459,0.09554273,0.002396915,0.01561109
890.4695,0.3240649,0.09567229,0.002439209,0.01565455
890.9517,0.3244107,0.09585477,0.002485389,0.01569994
891.4337,0.3247822,0.09607788,0.002540544,0.01574984
891.9159,0.3251766,0.09633102,0.002609071,0.01580558
892.3979,0.3255897,0.09660598,0.002690399,0.01586455
892.8801,0.3260191,0.09689842,0.002776572,0.01592089
893.3622,0.3264624,0.09720543,0.002853163,0.01596672
893.8444,0.3269182,0.09752326,0.002903106,0.0159961
894.3264,0.3273846,0.09784438,0.002912494,0.01600723
894.8086,0.3278591,0.09815771,0.002875223,0.01600397
895.2906,0.3283383,0.09844908,0.00279604,0.01599413
895.7728,0.3288198,0.09870452,0.002689316,0.01598667
896.2549,0.3293013,0.09891217,0.002576077,0.01598837
896.7371,0.3297818,0.09906386,0.002479201,0.01600217
897.2191,0.3302601,0.09915424,0.00241785,0.01602689
897.7013,0.3307358,0.09917952,0.002403948,0.01605945
898.1833,0.3312086,0.09913597,0.002439337,0.01609704
898.6655,0.3316772,0.09901877,0.002515864,0.01613796
899.1476,0.3321412,0.09882348,0.002616787,0.01618145
899.6298,0.3326023,0.09854807,0.002718807,0.01622739
900.1118,0.3330626,0.09819326,0.002797283,0.01627333
900.594,0.3335268,0.09776327,0.002829917,0.01631583
901.076,0.3339998,0.09726439,0.002802604,0.01635046
901.5582,0.3344866,0.09670305,0.002713758,0.01637497
902.0403,0.3349897,0.09608392,0.002576053,0.01638968
902.5225,0.3355097,0.09540977,0.002415916,0.01639863
903.0045,0.3360447,0.09468289,0.002268496,0.01640807
903.4867,0.3365914,0.093907,0.002170206,0.01642352
903.9688,0.3371449,0.09308893,0.002149158,0.01644755
904.4509,0.3377016,0.0922397,0.002217496,0.01647945
904.933,0.3382576,0.09137237,0.002366415,0.01651547
905.4152,0.3388105,0.09050097,0.00256768,0.01655177
905.8972,0.3393593,0.0896368,0.002779454,0.01658657
906.3794,0.3399033,0.08878804,0.002956726,0.01662053
906.8615,0.3404427,0.08795924,0.003062921,0.01665663
907.3436,0.3409791,0.08715276,0.003079655,0.01669736
907.8257,0.3415125,0.08637008,0.003011046,0.01674244
908.3079,0.3420429,0.08561353,0.002882114,0.01678808
908.7899,0.3425677,0.08488584,0.002731067,0.01682728
909.2721,0.3430818,0.0841907,0.002598483,0.01685274
909.7542,0.3435793,0.08353195,0.002515872,0.01685979
910.2363,0.3440534,0.08291306,0.002497672,0.01684736
910.7184,0.3444998,0.08233799,0.002539478,0.01681899
911.2006,0.344919,0.08181117,0.002621404,0.01678049
911.6826,0.3453165,0.08133769,0.002716119,0.01673841
912.1648,0.3457027,0.08092192,0.00279832,0.01669729
912.6469,0.3460909,0.08056739,0.002850949,0.0166596
913.129,0.3464941,0.08027474,0.002867848,0.01662605
913.6111,0.3469221,0.08004177,0.002851123,0.01659679
914.0933,0.3473802,0.0798634,0.002806491,0.01657195
914.5753,0.3478681,0.07973348,0.002738588,0.01655124
915.0575,0.3483832,0.0796463,0.002647971,0.01653368
915.5396,0.3489206,0.07959774,0.002533731,0.01651648
916.0217,0.3494773,0.07958601,0.002396831,0.01649605
916.5038,0.3500514,0.07961054,0.002245018,0.01646804
916.986,0.3506436,0.0796707,0.002094844,0.01643019
917.468,0.3512564,0.07976584,0.001969232,0.01638285
917.9502,0.3518929,0.07989422,0.001891614,0.01633021
918.4323,0.3525562,0.0800537,0.001878581,0.01627791
918.9144,0.3532493,0.08024307,0.001933262,0.01623198
919.3965,0.3539737,0.08046153,0.002044548,0.01619601
919.8787,0.3547302,0.080709,0.002189643,0.01617071
920.3607,0.3555172,0.08098474,0.002341171,0.01615397
920.8429,0.3563312,0.08128684,0.002474979,0.01614279
921.325,0.3571661,0.08161101,0.002575593,0.01613469
921.8071,0.3580147,0.08195204,0.002637459,0.01612908
922.2892,0.3588703,0.08230498,0.002663022,0.01612644
922.7714,0.3597294,0.08266699,0.002658501,0.01612761
923.2534,0.3605918,0.08303794,0.002630624,0.01613225
923.7356,0.361463,0.08342095,0.002585248,0.01613844
924.2177,0.3623503,0.08381944,0.002529163,0.01614326
924.6998,0.3632625,0.08423668,0.002472225,0.01614406
925.1819,0.3642055,0.08467319,0.002428596,0.01614006
925.6641,0.3651804,0.08512648,0.002415576,0.01613235
926.1461,0.3661828,0.08559212,0.002448715,0.01612344
926.6283,0.367206,0.08606546,0.002536813,0.01611589
927.1104,0.3682414,0.08654326,0.002676958,0.01611097
927.5925,0.3692832,0.08702441,0.002854114,0.01610847
928.0746,0.3703287,0.08750983,0.003043744,0.01610747
928.5568,0.3713783,0.08800095,0.003218517,0.01610738
929.0388,0.3724353,0.08849891,0.003354608,0.01610937
929.521,0.3735016,0.08900343,0.003437029,0.01611616
930.0031,0.3745784,0.08951326,0.003461249,0.01613083
930.4852,0.3756648,0.09002684,0.003431619,0.01615502
930.9673,0.3767587,0.09054341,0.003357615,0.01618759
931.4495,0.3778589,0.09106276,0.003251023,0.01622437
931.9315,0.3789658,0.09158557,0.003124519,0.01625958
932.4137,0.3800823,0.09211233,0.002991384,0.01628861
932.8958,0.3812118,0.09264257,0.002865973,0.01630939
933.3779,0.3823579,0.09317525,0.002764551,0.01632335
933.86,0.3835218,0.09370967,0.002701812,0.01633488
934.3422,0.3847028,0.09424644,0.002688464,0.01634905
934.8242,0.3858973,0.09478831,0.002727288,0.01636896
935.3064,0.3871018,0.09534028,0.002810358,0.01639538
935.7885,0.3883137,0.09590812,0.002920868,0.01642591
936.2706,0.3895316,0.09649707,0.003036993,0.01645737
936.7527,0.3907573,0.09710993,0.003136998,0.0164867
937.2349,0.3919941,0.0977466,0.00320638,0.01651255
937.7169,0.393247,0.0984054,0.003239216,0.01653563
938.1991,0.3945218,0.09908378,0.003240647,0.01655728
938.6812,0.3958239,0.09978066,0.003222193,0.01657881
939.1633,0.3971599,0.1004971,0.003198764,0.01660084
939.6454,0.398536,0.1012366,0.003183882,0.01662308
940.1276,0.3999582,0.1020038,0.00318695,0.01664588
940.6096,0.4014319,0.1028025,0.003212332,0.01667023
941.0918,0.4029607,0.103635,0.003258652,0.01669784
941.5739,0.4045466,0.104501,0.003321008,0.01673022
942.056,0.4061899,0.1053991,0.003390302,0.01676796
942.5381,0.4078895,0.1063271,0.003456527,0.01680937
943.0203,0.4096427,0.1072834,0.003508514,0.01685111
943.5023,0.4114458,0.1082668,0.003537122,0.01688885
943.9845,0.4132929,0.1092771,0.003537731,0.01691922
944.4666,0.4151753,0.1103144,0.003512005,0.0169413
944.9487,0.4170806,0.1113783,0.003468879,0.01695683
945.4308,0.4189928,0.1124687,0.00342268,0.01696881
945.913,0.4208936,0.1135861,0.003388865,0.01698096
946.395,0.4227636,0.1147319,0.003380193,0.01699576
946.8772,0.4245865,0.1159096,0.00340123,0.01701449
947.3593,0.4263493,0.1171235,0.003447401,0.01703722
947.8414,0.4280446,0.1183785,0.003505664,0.01706461
948.3235,0.4296711,0.1196795,0.003559397,0.01709805
948.8057,0.4312333,0.1210298,0.003594249,0.01713968
949.2877,0.4327416,0.122432,0.003602981,0.01719092
949.7699,0.4342119,0.1238884,0.003588411,0.01725199
950.252,0.4356642,0.1254008,0.003561719,0.01732007
950.7341,0.4371228,0.1269718,0.003538912,0.01739079
951.2162,0.4386138,0.1286048,0.003534368,0.01745938
951.6984,0.4401617,0.1303027,0.003556612,0.01752307
952.1804,0.4417871,0.1320678,0.003604669,0.01758162
952.6626,0.4435032,0.1339014,0.003668965,0.01763805
953.1447,0.4453161,0.1358046,0.003734387,0.01769595
953.6268,0.4472242,0.137778,0.003785657,0.0177579
954.1089,0.4492216,0.1398238,0.003811892,0.01782371
954.5911,0.4513004,0.1419456,0.003809764,0.0178903
955.0731,0.4534546,0.1441491,0.003783765,0.01795337
955.5553,0.4556789,0.1464408,0.003744285,0.01800977
956.0374,0.4579709,0.148827,0.003703233,0.01805939
956.5195,0.460328,0.1513132,0.003671069,0.0181057
957.0016,0.4627459,0.1539034,0.003653084,0.01815378
957.4838,0.4652201,0.1565994,0.003649204,0.01820854
957.9658,0.4677441,0.159402,0.003655119,0.01827272
958.448,0.4703127,0.1623107,0.003665177,0.0183458
958.9301,0.4729216,0.1653235,0.00367502,0.0184248
959.4122,0.4755684,0.1684365,0.003683107,0.01850667
959.8943,0.4782535,0.171644,0.003691491,0.01858972
960.3765,0.4809767,0.1749373,0.003703288,0.01867433
960.8585,0.4837374,0.1783048,0.003720945,0.01876179
961.3407,0.4865347,0.1817341,0.003744443,0.01885324
961.8228,0.4893666,0.185211,0.003769892,0.01894759
962.3049,0.4922334,0.1887217,0.003791217,0.01904194
962.787,0.4951364,0.192252,0.003802481,0.01913226
963.2692,0.4980806,0.1957871,0.003800737,0.01921581
963.7512,0.5010719,0.1993095,0.003787547,0.01929277
964.2334,0.5041165,0.2027968,0.00376915,0.0193661
964.7155,0.5072195,0.2062191,0.003754447,0.01944086
965.1976,0.5103837,0.209537,0.003751869,0.01952114
965.6797,0.5136091,0.2126987,0.003767341,0.01960856
966.1619,0.5168958,0.2156405,0.003801091,0.01970179
