wavenumber,EPDM,Neoprene,Mylar,PTFE,PVC,Polystyrene,Polyethylene,Sample: eyeglass bag,Sample: Gloves (KC500),Sample: Shopping bag
1037.997,0.3832082,0.4319617,0.1962865,0.01238315,0.07922656,0.2066855,0.01166292,0.04102849,0.07273247,0.03984438
1038.479,0.3788317,0.4279131,0.1997777,0.01243453,0.0807387,0.2102797,0.01174534,0.04089057,0.07270356,0.03991308
1038.961,0.3745404,0.423897,0.2032112,0.01248602,0.08205797,0.2138089,0.01183781,0.0407772,0.07268461,0.03999449
1039.444,0.3703051,0.4199489,0.2065474,0.01253445,0.08316378,0.2172385,0.01193346,0.04068768,0.07267348,0.04008449
1039.926,0.3661028,0.4161038,0.20975,0.01257814,0.08405297,0.2205375,0.01202589,0.04061779,0.07266836,0.0401785
1040.408,0.3619209,0.4123949,0.2127919,0.01261754,0.08473802,0.2236833,0.01211019,0.04056022,0.07266621,0.04027238
1040.89,0.3577561,0.4088496,0.2156582,0.01265548,0.08524607,0.2266642,0.01218455,0.04050722,0.0726634,0.0403639
1041.372,0.3536093,0.4054874,0.2183452,0.01269697,0.08561401,0.2294775,0.01225115,0.04045327,0.07265528,0.0404521
1041.854,0.349479,0.4023155,0.2208572,0.01274695,0.08588362,0.2321268,0.01231432,0.04039665,0.07263698,0.0405359
1042.336,0.3453563,0.3993303,0.2232013,0.01280965,0.08609556,0.234618,0.01237952,0.04033888,0.07260394,0.04061141
1042.818,0.3412215,0.3965169,0.2253823,0.01288646,0.08628335,0.2369559,0.01245082,0.04028358,0.07255157,0.04067026
1043.301,0.3370486,0.3938532,0.2274003,0.01297558,0.08646774,0.2391443,0.0125281,0.04023262,0.07247445,0.04069996
1043.783,0.3328091,0.3913127,0.2292508,0.01307298,0.08665249,0.2411866,0.01260734,0.0401845,0.07236648,0.04068505
1044.265,0.3284807,0.388868,0.2309274,0.01317347,0.08682422,0.2430879,0.01268082,0.04013293,0.07221996,0.04061187
1044.747,0.3240509,0.386493,0.2324252,0.01327247,0.08695345,0.2448562,0.0127381,0.04006721,0.07202569,0.04047051
1045.229,0.3195186,0.3841637,0.2337441,0.01336758,0.08699999,0.246503,0.0127692,0.03997517,0.07177431,0.04025737
1045.711,0.3148926,0.3818597,0.2348916,0.01345853,0.08691941,0.2480418,0.01276551,0.0398453,0.07145673,0.03997268
1046.193,0.3101888,0.3795661,0.2358837,0.01354673,0.08667156,0.2494891,0.01272172,0.03967012,0.07106657,0.03961928
1046.675,0.3054271,0.3772749,0.2367444,0.01363398,0.08622608,0.2508627,0.0126356,0.03944682,0.07060123,0.03919872
1047.157,0.3006312,0.3749873,0.2375045,0.01372097,0.08556703,0.2521834,0.01250767,0.03917779,0.07006226,0.03871015
1047.64,0.2958278,0.3727145,0.2381985,0.01380642,0.08469297,0.2534745,0.01234056,0.03886867,0.06945547,0.03815087
1048.122,0.2910492,0.370477,0.2388633,0.01388814,0.08361538,0.2547625,0.01213864,0.03852678,0.06878974,0.0375198
1048.604,0.2863308,0.3683012,0.239534,0.01396345,0.08235405,0.2560764,0.01190664,0.03815912,0.06807614,0.03682031
1049.086,0.2817101,0.3662155,0.2402423,0.0140316,0.08093332,0.2574458,0.01164964,0.0377715,0.0673262,0.03606226
1049.568,0.277219,0.3642435,0.2410146,0.01409389,0.07937822,0.2588992,0.01137163,0.03736788,0.06655057,0.03526142
1050.05,0.2728832,0.3624034,0.2418731,0.01415409,0.07771323,0.2604624,0.01107565,0.03695116,0.06575909,0.03443623
1050.532,0.2687154,0.3607019,0.2428369,0.01421696,0.07596203,0.2621581,0.01076382,0.03652402,0.06495965,0.03360426
1051.014,0.2647185,0.3591353,0.2439258,0.01428665,0.07414825,0.264006,0.01043708,0.03608991,0.06415902,0.03277804
1051.496,0.2608885,0.3576898,0.2451618,0.01436485,0.07229709,0.2660237,0.01009699,0.03565338,0.06336293,0.03196465
1051.979,0.2572217,0.3563425,0.2465715,0.01445025,0.07043549,0.2682266,0.009745904,0.03522098,0.06257683,0.03116653
1052.461,0.2537186,0.3550636,0.248184,0.01453891,0.0685927,0.270627,0.009387682,0.03479994,0.06180643,0.03038405
1052.943,0.2503866,0.3538176,0.2500277,0.01462518,0.06679986,0.2732333,0.009028027,0.03439762,0.06105687,0.02961838
1053.425,0.2472377,0.352567,0.2521268,0.01470424,0.06508946,0.276048,0.008673666,0.03402021,0.06033349,0.0288734
1053.907,0.2442827,0.3512752,0.2544981,0.01477261,0.06349351,0.2790682,0.008330863,0.03367095,0.05964018,0.02815495
1054.389,0.2415257,0.3499111,0.2571487,0.0148301,0.0620432,0.282285,0.008004829,0.03335033,0.05897954,0.02746988
1054.871,0.2389593,0.348453,0.2600779,0.01487851,0.06076642,0.285686,0.007698724,0.03305521,0.05835171,0.02682412
1055.353,0.236566,0.3468907,0.2632801,0.01492129,0.05968613,0.2892568,0.007414131,0.03278015,0.05775574,0.02622162
1055.836,0.2343215,0.3452252,0.2667492,0.01496298,0.05881816,0.2929821,0.007151678,0.03251961,0.05718929,0.02566447
1056.318,0.2322013,0.3434654,0.2704814,0.01500778,0.05816925,0.2968451,0.006911433,0.03226833,0.05665048,0.02515291
1056.8,0.2301878,0.3416225,0.2744771,0.01505965,0.05773685,0.3008275,0.006694525,0.03202411,0.0561388,0.02468597
1057.282,0.2282725,0.3397049,0.2787392,0.01512194,0.0575093,0.304906,0.006501591,0.03178695,0.05565519,0.02426154
1057.764,0.2264568,0.3377172,0.2832716,0.01519705,0.05746932,0.3090529,0.006333707,0.03155944,0.05520214,0.02387616
1058.246,0.2247461,0.3356593,0.2880732,0.01528669,0.05759701,0.3132347,0.006190693,0.03134497,0.05478201,0.02352416
1058.728,0.2231462,0.3335335,0.2931351,0.01539064,0.05787471,0.3174135,0.006071107,0.03114681,0.05439614,0.02319908
1059.21,0.2216571,0.3313502,0.2984364,0.01550679,0.05829006,0.3215482,0.005972326,0.03096672,0.05404313,0.02289367
1059.693,0.2202716,0.3291343,0.3039435,0.01563138,0.05883807,0.3255966,0.005890701,0.03080455,0.05371897,0.02260265
1060.175,0.2189764,0.326927,0.3096098,0.01575872,0.0595209,0.3295159,0.005822473,0.03065826,0.05341788,0.02232332
1060.657,0.2177556,0.3247837,0.3153773,0.0158829,0.06034529,0.3332635,0.00576459,0.03052411,0.05313259,0.022056
1061.139,0.2165941,0.3227656,0.321182,0.0159988,0.06132008,0.3367979,0.005713856,0.03039787,0.05285705,0.02180259
1061.621,0.2154818,0.3209304,0.32696,0.01610306,0.06245352,0.34008,0.005667787,0.03027577,0.05258778,0.02156544
1062.103,0.2144139,0.3193215,0.3326536,0.01619544,0.06375099,0.3430735,0.005624031,0.03015514,0.052324,0.02134558
